Times / Type,001___402376_Palo_Alto___main.xlsx,002___402377_Palo_Alto___main.xlsx,003___402379_Palo_Alto___main.xlsx,004___425696_Palo_Alto___off.xlsx,005___425697_Palo_Alto___main.xlsx,006___425897_Palo_Alto___on.xlsx,007___402380_Palo_Alto___main.xlsx,008___404529_East_Palo_Alto___main.xlsx,009___422116_East_Palo_Alto___main.xlsx,010___403059_East_Palo_Alto___off.xlsx,011___403060_East_Palo_Alto___on.xlsx,012___400859_East_Palo_Alto___main.xlsx,013___403061_East_Palo_Alto___on.xlsx,014___404533_East_Palo_Alto___main.xlsx,015___408267_East_Palo_Alto___on.xlsx,016___400981_East_Palo_Alto___main.xlsx,017___402398_East_Palo_Alto___main.xlsx,018___404534_Menlo_Park___main.xlsx,019___401474_Menlo_Park___main.xlsx,020___400388_Menlo_Park___main.xlsx,021___401927_Menlo_Park___main.xlsx,022___401653_Menlo_Park___main.xlsx,023___401872_Redwood_City___main.xlsx,024___405673_Redwood_City___main.xlsx,025___401874_Redwood_City___main.xlsx,026___403205_Redwood_City___off.xlsx,027___403206_Redwood_City___off.xlsx,028___405679_Redwood_City___main.xlsx,029___401835_Redwood_City___main.xlsx,030___404531_Redwood_City___main.xlsx,031___404532_Redwood_City___main.xlsx,032___410094_Redwood_City___off.xlsx,033___410095_Redwood_City___on.xlsx,034___401834_Redwood_City___main.xlsx,035___401833_Redwood_City___main.xlsx,036___410093_Redwood_City___on.xlsx,037___401929_Redwood_City___main.xlsx,038___401652_Redwood_City___main.xlsx,039___401882_Redwood_City___main.xlsx,040___412787_Redwood_City___on.xlsx,041___401832_Redwood_City___main.xlsx,042___412788_Redwood_City___on.xlsx,043___401869_Redwood_City___main.xlsx,044___401859_Belmont___main.xlsx,045___410111_Belmont___off.xlsx,046___410110_Belmont___on.xlsx,047___401910_Belmont___main.xlsx,048___401443_Belmont___main.xlsx,049___414212_Belmont___on.xlsx,050___402383_San_Mateo___main.xlsx,051___409888_San_Mateo___off.xlsx,052___401914_San_Mateo___main.xlsx,053___409676_San_Mateo___on.xlsx,054___410511_San_Mateo___on.xlsx,055___400661_San_Mateo___main.xlsx,056___400291_San_Mateo___main.xlsx,057___400107_San_Mateo___main.xlsx,058___400645_San_Mateo___main.xlsx,059___405859_San_Mateo___main.xlsx,060___405852_San_Mateo___on.xlsx,061___402385_San_Mateo___main.xlsx,062___402387_San_Mateo___main.xlsx,063___405828_San_Mateo___on.xlsx,064___405827_San_Mateo___main.xlsx,065___402389_San_Mateo___main.xlsx,066___428962_San_Mateo___main.xlsx,067___405847_San_Mateo___off.xlsx,068___405848_San_Mateo___main.xlsx,069___405845_San_Mateo___off.xlsx,070___405849_San_Mateo___on.xlsx,071___403261_San_Mateo___main.xlsx,072___400753_San_Mateo___main.xlsx,073___400720_San_Mateo___main.xlsx,074___401199_San_Mateo___main.xlsx,075___400935_San_Mateo___main.xlsx,076___403287_San_Mateo___off.xlsx,077___403288_San_Mateo___on.xlsx,078___400527_San_Mateo___main.xlsx,079___400007_San_Mateo___main.xlsx,080___400817_San_Mateo___main.xlsx,081___403086_San_Mateo___off.xlsx,082___400420_San_Mateo___main.xlsx,083___403087_San_Mateo___on.xlsx,084___400797_Burlingame___main.xlsx,085___422114_Burlingame___off.xlsx,086___403295_Burlingame___on.xlsx,087___400381_Burlingame___main.xlsx,088___400441_Burlingame___main.xlsx,089___403258_Burlingame___main.xlsx,090___412782_Burlingame___on.xlsx,091___412785_Burlingame___on.xlsx,092___401336_Millbrae___main.xlsx,093___400119_Millbrae___main.xlsx,094___405863_Millbrae___on.xlsx,095___401411_Millbrae___main.xlsx,096___400975_Millbrae___main.xlsx,097___413207_Millbrae___off.xlsx,098___413208_Millbrae___off.xlsx,099___413209_Millbrae___off.xlsx,100___413195_Millbrae___main.xlsx,101___413212_Millbrae___on.xlsx,102___400125_Millbrae___main.xlsx,103___400331_Millbrae___main.xlsx,104___400593_Millbrae___main.xlsx,105___405837_Millbrae___off.xlsx,106___400010_Millbrae___main.xlsx,107___405836_Millbrae___off.xlsx,108___405835_Millbrae___off.xlsx,109___405834_Millbrae___off.xlsx,110___405862_Millbrae___off.xlsx,111___400473_Millbrae___main.xlsx,112___400039_Millbrae___main.xlsx
10/21/24 10:00,3113,4470,4620,605,4504,758,4425,5541,7290,184,207,5696,360,5696,0,5696,5696,5697,5697,5593,5696,5696,5697,5697,5697,813,173,3881,3875,4582,4663,558,808,3961,5541,53,4500,6193,3901,182,3593,632,4211,4780,371,421,4244,3637,239,5133,1031,4135,419,365,4439,4835,4382,3093,3881,711,4249,5697,121,5699,5697,5568,130,4454,795,289,5701,5669,5503,5699,5782,356,709,4725,5825,6384,69,6413,113,4002,602,736,4675,5716,5697,0,0,5697,5696,0,5696,4610,152,389,1381,4579,1425,6389,5563,7271,0,3824,0,0,0,0,4132,2599
10/21/24 11:00,3124,4648,4730,542,4651,840,4546,5643,7060,127,271,5499,416,5499,0,5499,5499,5495,5495,5369,5499,5499,5495,5495,5495,728,143,4252,4257,4836,4842,547,999,4349,6283,39,4704,6584,4490,204,4366,785,4850,5956,360,468,5081,4489,241,5895,53,4720,522,381,5091,5765,5134,3985,5182,870,5451,5495,117,5495,5495,7117,127,6153,572,363,7452,6857,6879,5495,6601,449,412,5246,6794,6905,78,7208,104,4130,604,705,4774,5847,5495,0,0,5495,5499,0,5499,4935,139,417,1422,4700,1290,6475,5416,7311,0,3644,0,0,0,0,3850,2644
10/21/24 12:00,3199,4801,4832,548,4836,876,4741,5933,6856,93,295,5481,419,5481,0,5481,5481,5477,5477,5422,5481,5481,5477,5477,5477,713,138,4509,4523,5026,5195,571,942,4683,6431,39,5033,7016,4654,248,4456,803,4907,6145,370,536,5110,4627,228,6224,130,5083,583,396,5361,5887,5295,4012,5247,828,5484,5477,126,5481,5477,7031,181,6051,622,355,7222,6748,6771,5481,6199,509,365,4926,6306,6468,68,6782,107,4041,632,770,4486,5614,5477,0,0,5477,5481,0,5481,4905,171,401,1390,4630,1364,6602,5582,7469,0,3595,0,0,0,0,3684,2721
10/22/24 6:00,3907,5058,5104,220,4981,141,5102,5687,6500,18,55,6029,180,6029,0,6029,6029,6029,6029,5645,6029,6029,6029,6029,6029,260,77,4548,5143,5305,4900,230,1333,4225,5856,28,3105,3886,3975,34,4250,132,3712,4162,141,141,4958,4143,47,3892,113,4365,133,105,3692,4978,2930,5079,4749,480,5536,6029,61,6030,6029,7827,32,6163,141,107,6443,6834,6130,6030,6094,72,154,5575,6232,7284,23,6480,15,4206,197,192,5108,5787,6029,0,0,6029,6029,0,6029,3211,44,62,307,5139,190,4231,5505,6538,0,3968,0,0,0,0,4190,1934
10/22/24 7:00,4388,5872,5966,703,5914,765,5738,6332,6620,94,326,6465,804,6465,0,6465,6465,6463,6463,6608,6465,6465,6463,6463,6463,1051,308,5937,5529,5233,4208,864,3347,4897,6906,78,4531,7246,5267,193,5181,587,5323,6619,414,559,5803,5211,252,6263,1106,5446,584,624,5717,6965,5865,4065,5604,1240,5548,6463,376,6464,6463,7893,137,6990,708,472,8069,7918,7338,6464,7218,571,709,6364,7227,8706,81,8075,85,4474,732,879,6292,6661,6463,0,0,6463,6465,0,6465,6147,128,224,823,6610,573,7517,6771,8405,0,4887,0,0,0,0,5057,2680
10/22/24 8:00,4687,6134,6236,595,6117,1278,5943,6408,6371,85,397,6186,625,6186,0,6186,6186,6185,6185,6638,6186,6186,6185,6185,6185,1121,300,6183,5589,5401,4397,999,2518,5022,7033,109,4829,7615,5349,156,5120,710,5304,6443,573,571,5773,5129,333,6210,1539,5378,585,539,5586,6846,5646,3922,5256,1095,5358,6185,467,6183,6185,6888,114,5830,1000,496,6826,7207,6348,6183,6594,637,783,6157,6525,8435,78,7738,100,4485,687,1090,6182,6419,6185,0,0,6185,6186,0,6186,6594,116,212,691,7039,581,7752,7046,8510,0,4947,0,0,0,0,4975,2758
10/22/24 9:00,4211,5805,5802,571,5861,1067,5716,6453,6682,82,270,5976,410,5976,0,5976,5976,5974,5974,6300,5976,5976,5974,5974,5974,966,394,5337,5003,4914,5310,796,828,5058,6532,75,4532,7009,4824,207,4582,688,5036,5897,498,526,5199,4567,287,5840,846,4799,494,519,5055,6094,5182,3655,4826,1190,5002,5974,190,5979,5974,7226,114,6283,707,364,7417,7367,6879,5979,6555,449,544,5838,6481,8124,86,7580,88,4154,742,776,5676,6116,5974,0,0,5974,5976,0,5976,5788,134,232,978,5998,742,7283,6336,8021,0,4446,0,0,0,0,4271,2574
10/22/24 10:00,3690,5353,5421,607,5439,826,5331,6215,7204,82,202,5702,370,5702,0,5702,5702,5703,5703,5665,5702,5702,5703,5703,5703,868,290,4958,4700,4638,4905,664,970,4704,6419,62,4388,7438,4905,185,4661,722,5176,5977,479,459,5172,4581,237,5857,1611,4769,540,430,5003,5877,5146,4009,5092,1163,5477,5703,141,5705,5703,7495,112,6574,602,352,7763,7311,7206,5705,6743,505,437,5591,6948,7744,75,7572,80,4281,749,650,5208,6017,5703,0,0,5703,5702,0,5702,4756,121,247,1030,4712,1066,6759,6052,7782,0,4102,0,0,0,0,3971,2525
10/22/24 11:00,3248,4948,5041,573,4930,919,4847,6040,6979,144,234,5489,424,5489,0,5489,5489,5488,5488,5499,5489,5489,5488,5488,5488,769,173,4461,4419,4371,5188,648,990,4588,6286,58,4581,7166,4646,215,4353,812,5029,6087,422,535,5194,4663,268,6207,1228,4969,507,404,5322,5792,5205,3901,5070,889,5334,5488,124,5493,5488,7274,167,6286,573,355,7415,6860,6860,5493,6604,537,406,5172,6744,6933,73,7149,87,4192,596,762,4767,5864,5488,0,0,5488,5489,0,5489,5194,131,413,978,4945,993,6541,5452,7209,0,3691,0,0,0,0,3632,2554
10/22/24 12:00,3124,4772,4866,584,4793,942,4752,5926,6745,117,285,5433,453,5433,0,5433,5433,5430,5430,5430,5433,5433,5430,5430,5430,751,157,4543,4522,4460,5266,617,1016,4652,6442,50,5003,7282,4776,232,4590,787,5180,6116,404,515,5268,4630,285,5980,1503,4742,577,401,5234,6045,5385,3913,5175,899,5347,5430,115,5433,5430,7104,177,6181,584,411,7457,6926,6991,5433,6549,545,389,5178,6732,7089,79,7274,108,4148,620,767,4725,5789,5430,0,0,5430,5433,0,5433,5081,152,373,1091,4819,1204,6605,5603,7513,0,3503,0,0,0,0,3619,2664
10/23/24 6:00,3320,4795,4958,736,5025,341,4716,5552,6585,0,0,6108,0,6108,0,6108,6108,6108,6108,5604,6108,6108,6108,6108,6108,725,235,4531,4475,5597,4918,429,2585,4332,5490,24,3196,5761,4133,115,3988,329,3985,5645,255,303,5177,3986,130,5173,365,4361,327,284,4526,5143,4747,3480,4585,1545,4768,6108,144,6110,6108,7429,102,6622,267,265,7711,7121,7076,6110,7173,268,412,5893,7086,7642,64,7117,53,3313,486,388,4460,5092,6108,0,0,6108,6108,0,6108,4734,128,218,801,4958,714,6242,5508,7019,0,3720,0,0,0,0,3800,2036
10/23/24 7:00,4130,5609,5741,724,5617,704,5499,6173,6788,0,0,6597,0,6597,0,6597,6597,6600,6600,6628,6597,6597,6600,6600,6600,1046,263,5875,5458,6764,5970,842,3884,5399,6792,73,4655,7579,5340,192,5110,556,5269,6652,405,547,6312,5201,279,6290,733,5462,551,592,5647,6869,5781,4073,5594,1219,5567,6600,354,6602,6600,7731,134,6836,707,469,7958,7859,7296,6602,7341,530,677,6423,7166,8167,90,6491,76,4158,679,775,5732,6166,6600,0,0,6600,6597,0,6597,5867,122,228,842,6389,595,7280,6687,8161,0,4682,0,0,0,0,4790,2806
10/23/24 8:00,4234,5675,5640,605,6081,1243,5456,5985,6475,0,0,6302,0,6302,0,6302,6302,6306,6306,6091,6302,6302,6306,6306,6306,1009,326,6189,5670,7015,6250,887,3265,5231,7136,95,4918,7775,5516,188,5306,776,5699,6630,615,572,6491,5318,342,6563,1180,5983,592,540,5907,6926,5721,3878,5276,1054,5302,6306,496,6303,6306,7311,136,6369,901,487,6966,6846,6227,6303,6770,644,795,6200,6560,7373,94,5661,98,2267,240,405,2135,2794,6306,0,0,6306,6302,0,6302,6468,128,221,652,6940,583,7620,6888,8388,0,4894,0,0,0,0,5077,2873
10/23/24 9:00,3919,5471,5230,546,5596,1003,5248,5926,6522,0,0,6118,0,6118,0,6118,6118,6121,6121,6098,6118,6118,6121,6121,6121,963,375,5450,5092,6541,5498,674,811,4464,6213,60,4696,6401,4556,180,4479,655,4687,6180,483,508,5802,4486,252,5841,959,4949,513,478,5036,5834,4991,3584,4684,1228,4906,6121,185,6115,6121,7137,114,6152,659,379,7319,7172,6658,6115,6286,478,508,5636,6276,7805,84,7227,68,1374,106,158,895,1597,6121,0,0,6121,6118,0,6118,5306,121,267,888,5559,644,6627,5742,7294,0,4359,0,0,0,0,4574,2709
10/23/24 10:00,3653,5102,3329,614,5199,836,4972,5755,7248,0,0,5901,0,5901,0,5901,5901,5904,5904,5749,5901,5901,5904,5904,5904,713,180,4802,4614,6078,4756,472,778,3707,5282,57,4578,5700,3006,9,257,42,686,5866,491,534,4798,374,21,3546,789,4517,531,38,3699,4901,4415,3937,5174,1023,5383,5904,168,5905,5904,7376,152,6386,586,354,7296,6579,6450,5905,6545,490,431,5350,6669,7032,68,6885,70,916,82,102,683,1460,5904,0,0,5904,5901,0,5901,4055,109,257,824,3948,900,5810,4975,6680,0,3931,0,0,0,0,4083,2660
10/23/24 11:00,3629,5046,5167,470,5103,721,5067,5961,6913,0,0,5667,0,5667,0,5667,5667,5668,5668,5386,5667,5667,5668,5668,5668,574,141,4864,4735,6050,5455,448,744,4699,6339,34,4783,6432,4805,156,4597,565,4908,5836,337,371,5010,1256,0,3754,557,4691,347,0,4162,5882,4540,4364,5245,719,5437,5668,81,5665,5668,7346,119,6009,432,277,6707,6476,6110,5665,6340,385,326,5295,6439,6411,60,6207,60,2610,203,257,2893,3761,5668,0,0,5668,5667,0,5667,4414,92,289,782,4645,714,5744,5391,6704,0,3582,0,0,0,0,3877,2675
10/23/24 12:00,3263,4967,5090,577,4980,993,4946,6053,6991,96,180,5606,288,5606,0,5606,5606,5603,5603,5270,5606,5606,5603,5603,5603,798,178,4792,4728,6105,5687,642,1028,4840,6454,43,5167,7621,5025,251,4748,862,5459,6368,452,596,5112,0,0,3558,1324,4773,581,382,5323,6323,5587,4066,5374,946,5555,5603,93,5599,5603,7400,182,6412,678,404,7664,7215,7183,5599,6647,562,441,5301,7149,7390,84,7517,112,3633,635,719,4868,5835,5603,0,0,5603,5606,0,5606,4795,158,398,1164,4597,1238,6606,5701,7431,0,3490,0,0,0,0,3772,2783
10/24/24 6:00,3500,5073,5132,688,5106,328,5008,5754,6596,71,193,6140,438,6140,0,6140,6140,6140,6140,5789,6140,6140,6140,6140,6140,726,239,4591,4363,5783,4974,452,2870,4123,5552,31,3235,5779,4105,108,4076,341,4106,5675,224,291,5130,3961,106,5141,409,4352,343,280,4450,5099,4657,3426,4458,1509,4694,6140,135,6141,6140,7408,97,6594,260,251,7367,6824,6632,6141,6828,230,358,5702,6760,7188,54,6478,42,3850,527,429,5231,5902,6140,0,0,6140,6140,0,6140,4611,157,285,927,4902,682,6115,5291,6845,0,3871,0,0,0,0,4078,2052
10/24/24 7:00,4277,5746,5861,688,5751,677,5616,6253,6792,178,318,6591,798,6591,0,6591,6591,6596,6596,6647,6591,6591,6596,6596,6596,1071,318,5756,5243,6409,5741,873,3580,4951,6550,62,4689,7473,5312,203,5150,581,5343,6592,400,577,6361,5233,252,6349,604,5534,611,588,5763,7050,5832,4083,5571,1330,5575,6596,328,6598,6596,7580,130,6640,783,447,7626,7796,7000,6598,7187,532,727,6483,7013,8254,75,6689,77,4474,698,902,6296,6614,6596,0,0,6596,6591,0,6591,5827,118,227,845,6379,599,7289,6682,8162,0,4740,0,0,0,0,4895,2810
10/24/24 8:00,4586,6064,6120,542,6107,1196,5914,6497,6553,171,360,6295,622,6295,0,6295,6295,6295,6295,6691,6295,6295,6295,6295,6295,1058,363,5959,5417,6706,5881,1000,3290,4648,6685,91,4979,7706,5117,180,4744,642,4802,5233,621,467,5486,4033,294,4257,865,2945,551,506,3056,4198,3422,3029,3661,1027,4155,6295,412,6295,6295,6445,110,5374,686,530,6591,6567,6202,6295,6406,546,788,5582,6523,7819,84,6876,111,4335,694,1079,5683,6192,6295,0,0,6295,6295,0,6295,6297,120,219,664,6524,560,7448,6505,8050,0,4547,0,0,0,0,4436,2894
10/24/24 9:00,3843,5248,5350,573,5391,958,5124,5836,6660,146,260,6165,403,6165,0,6165,6165,6166,6166,6262,6165,6165,6166,6166,6166,906,410,4682,4426,5846,4975,834,789,4128,5614,77,4776,7222,4407,139,3880,557,4025,5127,628,498,5410,4039,303,5312,803,4970,587,500,4937,6140,5006,3804,4989,1251,5203,6166,144,6168,6166,7296,112,6311,759,371,7446,7591,6903,6168,6535,528,524,5869,6726,8025,106,7524,96,4101,705,737,5517,6001,6166,0,0,6166,6165,0,6165,5496,133,330,1162,5707,798,6909,5985,7596,0,4258,0,0,0,0,4144,2750
10/24/24 10:00,3756,5285,5362,555,5338,795,5147,5835,7080,169,230,5937,409,5937,0,5937,5937,5933,5933,5852,5937,5937,5933,5933,5933,825,266,4978,4714,6305,5744,656,912,4998,6556,46,4689,7177,4840,220,4624,680,5061,6000,418,500,5945,4686,254,6102,622,5086,511,410,5312,6072,5316,4020,5244,938,5497,5933,113,5935,5933,7372,140,6374,594,364,7644,7342,7221,5935,6812,495,455,5521,7259,7938,80,7910,91,4343,664,794,5248,6070,5933,0,0,5933,5937,0,5937,5377,141,386,1014,5365,1056,6881,5847,7589,0,4104,0,0,0,0,4334,2714
10/24/24 11:00,3480,5075,5139,560,5084,986,5018,5867,6838,247,245,5702,429,5702,0,5702,5702,5708,5708,5605,5702,5702,5708,5708,5708,692,206,4674,4542,5961,5546,593,1022,4762,6289,52,4920,7185,4847,228,4651,796,5145,6193,440,488,6153,4766,287,6275,624,5278,554,440,5508,6216,5452,4071,5281,1007,5556,5708,91,5713,5708,7382,143,6428,613,383,7687,7352,7159,5713,6918,541,430,5583,7246,7711,83,7717,95,4309,700,807,5000,6038,5708,0,0,5708,5702,0,5702,5222,170,392,1050,5035,959,6448,5252,6950,0,3674,0,0,0,0,3952,2745
10/24/24 12:00,3416,5047,5146,636,5074,1016,5055,6108,7027,205,262,5664,465,5664,0,5664,5664,5660,5660,5490,5664,5664,5660,5660,5660,783,165,4757,4570,6255,5765,622,1007,4851,6585,40,5331,7160,4838,234,4654,839,5194,6199,396,543,6158,4811,295,6289,699,5203,638,389,5417,6246,5466,3994,5208,869,5457,5660,114,5662,5660,6945,184,5943,608,361,7259,6885,6820,5662,6499,536,442,5213,6801,7276,85,7616,120,4283,635,750,4863,5963,5660,0,0,5660,5664,0,5664,5131,166,388,1209,4863,1240,6536,5483,7156,0,3659,0,0,0,0,3890,2836
10/25/24 6:00,3836,4573,4687,0,4662,0,4944,5613,6394,0,0,5804,0,5804,0,5804,5804,5801,5801,5408,5804,5804,5801,5801,5801,0,0,4240,5382,5733,5535,0,0,4070,5804,0,3145,3142,3900,0,3821,0,3145,3145,0,0,4533,3744,0,3145,0,4062,0,0,3236,4930,1982,5804,4848,0,5804,5801,0,5804,5801,7675,0,5388,0,0,5801,6536,5801,5804,5801,0,0,5420,5801,7066,0,5801,0,4410,0,0,4946,5801,5801,0,0,5801,5804,0,5804,4884,0,0,0,4500,0,3146,4917,5806,0,3476,0,0,0,0,3761,1980
10/25/24 7:00,4193,5362,5444,361,5469,448,5487,6235,6642,0,0,6492,0,6492,0,6492,6492,6490,6490,6383,6492,6492,6490,6490,6490,671,172,5429,5713,6661,6282,514,2577,4567,6708,32,4536,6139,5025,139,4793,361,4884,5589,250,340,5441,4964,154,5514,411,5256,323,315,5056,6465,4403,5063,5563,714,5935,6490,244,6493,6490,7819,92,6569,461,235,7522,7803,7129,6493,7131,355,398,6263,7033,8310,34,6802,56,4680,502,440,5926,6599,6490,0,0,6490,6492,0,6492,6220,70,175,450,6136,433,5910,6079,7226,0,4251,0,0,0,0,4437,2702
10/25/24 8:00,4238,5794,5845,561,5859,1082,5704,6452,6558,0,0,6238,0,6238,0,6238,6238,6237,6237,6420,6238,6238,6237,6237,6237,1063,295,5501,5235,6222,5644,991,3583,4262,6389,82,4887,7106,4958,163,4771,711,5097,6193,499,530,5306,4863,325,6124,1195,5378,580,494,5498,6614,5599,4072,5473,1238,5560,6237,439,6241,6237,7575,148,6679,883,486,7862,7983,7299,6241,7477,740,710,6503,7460,8613,91,7240,77,4537,760,925,6181,6682,6237,0,0,6237,6238,0,6238,6243,143,371,806,6441,728,7416,6449,8024,0,4393,0,0,0,0,4511,2839
10/25/24 9:00,3720,5331,5459,564,5376,992,5240,6094,6851,0,0,6073,0,6073,0,6073,6073,6071,6071,5884,6073,6073,6071,6071,6071,813,339,4911,4691,6267,5635,662,867,4519,6374,81,4858,6641,4623,180,4497,687,4796,6046,371,483,5249,4625,302,6072,590,5107,501,526,5358,6280,5382,4083,5333,1083,5581,6071,178,6072,6071,7677,106,6715,636,402,7814,7316,7127,6072,7365,542,519,5893,7552,8269,71,8196,102,4326,733,777,5559,6367,6071,0,0,6071,6073,0,6073,5621,142,373,1115,5656,797,6824,5769,7490,0,3718,0,0,0,0,3929,2798
10/25/24 10:00,3192,4720,4815,626,4994,808,4726,5773,7431,0,0,5938,0,5938,0,5938,5938,5935,5935,5589,5938,5938,5935,5935,5935,840,183,4686,4582,6160,5633,632,903,4574,6383,67,5004,6872,4638,197,4414,770,4831,6092,347,551,5146,4614,259,6140,612,5102,541,461,5448,6279,5497,4146,5378,972,5664,5935,134,5936,5935,7383,138,6488,627,342,7752,7134,7172,5936,6758,522,456,5386,7277,7467,80,7653,87,4259,686,780,5019,6165,5935,0,0,5935,5938,0,5938,5326,114,364,1018,5205,1165,6857,5794,7595,0,3741,0,0,0,0,3995,2824
10/25/24 11:00,3230,4847,4968,609,4886,955,4747,5795,7325,0,0,5873,0,5873,0,5873,5873,5872,5872,5718,5873,5873,5872,5872,5872,792,152,4789,4726,6078,5666,702,1061,4613,6412,54,5399,7112,4856,216,4686,807,5209,6348,339,548,5420,4899,286,6322,742,5295,572,490,5688,6492,5631,4251,5555,846,5803,5872,116,5871,5872,7454,131,6562,636,406,7875,7443,7422,5871,6975,601,451,5570,7430,7723,76,7919,128,4401,625,911,5182,6323,5872,0,0,5872,5873,0,5873,5431,142,412,1145,5309,1065,6762,5700,7509,0,3806,0,0,0,0,3997,2926
10/25/24 12:00,3400,5068,5171,575,5089,1036,4980,6048,7687,0,0,5897,0,5897,0,5897,5897,5898,5898,5557,5897,5897,5898,5898,5898,819,145,4909,4809,6306,5721,609,1091,4575,6490,40,5863,7172,4953,234,4815,837,5455,6451,395,628,5533,4974,304,6502,956,5439,701,435,5760,6478,5708,4238,5569,873,5789,5898,139,5898,5898,7454,173,6580,699,430,7880,7393,7385,5898,6965,592,444,5538,7324,7620,61,7825,118,4386,643,814,5029,6060,5898,0,0,5898,5897,0,5897,5406,172,439,1255,5130,1301,6858,5797,7565,0,3869,0,0,0,0,4002,3029
10/28/24 6:00,3375,4809,4892,687,4853,335,4766,5596,6368,56,186,5920,391,5920,0,5920,5920,5919,5919,5509,5920,5920,5919,5919,5919,648,216,4398,4262,5684,4815,445,3466,4209,5353,17,2977,5722,4079,94,3953,309,4029,5593,221,279,4659,3895,96,5049,389,4234,330,287,4333,5005,4648,3434,4455,1474,4704,5919,138,5920,5919,7244,83,6399,258,229,7335,6743,6636,5920,6682,251,363,5605,7249,7742,57,7723,38,3823,501,459,5197,5950,5246,366,146,5594,4639,411,4079,4693,156,164,985,4805,811,6019,5202,6740,0,3555,0,0,0,0,3785,1863
10/28/24 7:00,4146,5536,5641,764,5560,686,5409,6071,6524,121,332,6368,722,6368,0,6368,6368,6370,6370,6310,6368,6368,6370,6370,6370,997,264,5706,5334,6633,5924,826,3934,5061,6735,71,4411,7145,5139,177,5021,538,5200,6414,434,452,5629,4966,181,6103,474,5203,502,521,5498,6686,5627,4070,5512,1305,5562,6370,340,6370,6370,7545,102,6557,720,431,7566,7596,6943,6370,7121,491,671,6268,7361,8774,75,8237,85,4386,665,801,6123,6613,6356,568,332,6984,5652,667,5175,5911,130,285,976,6279,655,7047,6357,7768,0,4486,0,0,0,0,4675,2603
10/28/24 8:00,4473,6082,6170,573,6117,1210,5956,6600,6198,121,379,6066,661,6066,0,6066,6066,6061,6061,6380,6066,6066,6061,6061,6061,974,344,5895,5457,6861,6034,975,3640,4862,6872,107,4664,7548,5266,170,5032,719,5359,6459,517,537,5852,5139,253,6259,717,5403,553,522,5521,6723,5639,3899,5208,1113,5331,6061,447,6063,6061,6839,136,5810,1013,487,6825,7289,6320,6063,6658,634,740,6202,6802,8700,72,8011,85,4339,747,962,6081,6330,6322,691,425,7030,5760,772,5399,6271,127,257,909,6558,693,7490,6639,8066,0,4620,0,0,0,0,4801,2674
10/28/24 9:00,4058,5582,5630,576,5607,969,5462,6272,6700,93,247,5873,416,5873,0,5873,5873,5874,5874,6041,5873,5873,5874,5874,5874,797,339,4763,4601,5925,5381,617,1121,4419,6110,67,4477,6360,4383,171,4206,671,4535,5627,463,517,4816,4319,236,5606,868,4558,517,498,4898,5943,5102,3749,4881,1079,5131,5874,180,5872,5874,6816,105,5832,788,389,6939,6963,6453,5872,6569,454,544,5819,6702,9029,70,9540,103,4212,693,793,5611,6156,5677,753,506,6217,5167,670,4733,5624,144,356,1201,5740,797,7050,6072,7719,0,4049,0,0,0,0,4182,2577
10/28/24 10:00,3393,4848,4918,490,4878,816,4759,5711,7290,87,244,5696,390,5696,0,5696,5696,5697,5697,5615,5696,5696,5697,5697,5697,748,184,4517,4426,5877,5329,604,861,4278,6019,55,4500,6623,4342,188,4182,652,4697,5540,418,492,4732,4249,217,5605,618,4495,426,401,4916,5664,4957,3806,4893,987,5209,5697,126,5699,5697,7175,139,6153,525,316,7327,6824,6867,5699,6616,407,422,5211,6910,7391,74,7522,91,4239,601,677,4886,6017,5241,813,555,5343,4716,744,3992,5014,174,429,1261,4873,1231,6627,5605,7487,0,3761,0,0,0,0,4132,2599
10/28/24 11:00,2712,3963,4072,551,4682,896,4061,5071,7060,15,20,5499,35,5499,0,5499,5499,5495,5495,5379,5499,5499,5495,5495,5495,689,140,4412,4378,5834,5024,424,852,3922,5659,41,4704,6967,4598,243,4349,743,4914,6063,387,516,5027,4519,226,5996,673,4897,507,387,5258,5986,5318,3859,4991,797,5283,5495,118,5495,5495,7260,130,6266,539,354,7521,7072,7139,5495,6649,439,418,5202,6982,7400,71,7632,126,4200,639,759,4800,5954,5192,854,509,5232,4643,758,3816,4974,141,401,1269,4721,1237,6552,5603,7457,0,3553,0,0,0,0,3782,2644
10/28/24 12:00,2974,4489,4563,534,4518,819,4412,5669,6856,0,0,5481,0,5481,0,5481,5481,5477,5477,5430,5481,5481,5477,5477,5477,713,133,4244,4303,5607,5397,548,992,4424,6103,41,5033,6719,4448,220,4254,865,4787,5940,411,587,5098,4411,264,6071,494,4899,611,472,5290,5979,5287,3381,3778,676,4625,5477,125,5481,5477,6934,171,5897,643,371,7093,6586,6672,5481,6369,531,387,4946,6686,6949,74,7186,96,4012,599,779,4437,5582,4904,780,673,4907,4454,885,3663,4778,153,332,1325,4553,1419,6500,5619,7513,0,3519,0,0,0,0,3667,2721
